,L1_L2,L2_L3,L3_L4,L4_L5,L5_L6,L6_WM,is_man_gene
FAM239B,,,,,0.31476273067266286,0.3132079484855415,False
FAM239C,,,,,,,False
AC074035.1,,,,,,,False
AC110995.1,,0.39359024966622613,0.37032702123978,0.5285655766459464,0.32025086822459337,0.321804284846573,False
NLGN4X,1.1247616640107271e-08,0.4266433986578241,0.04126813036493962,0.6173288129775119,0.0006913065884887036,0.176429624840334,False
VCX3A,,,,,,,False
AC097347.1,,,,,,,False
PUDP,0.3661270323730974,0.3985164661919294,0.10470141717990746,0.4711724383435555,0.2545087558795939,0.6038980249029609,False
STS,9.15177829159021e-08,0.05692647339550505,0.6410113356095404,0.5109133640606132,2.6013831101874883e-06,0.0002909901361212085,False
VCX,,,,,,,False
PNPLA4,4.0800502414332436e-05,0.64693012253315,0.8407492826339059,0.8108529320645594,0.009263978482134698,0.5791517928579171,False
AC078960.1,,,,0.5285655766459464,0.32025086822459337,,False
VCX2,,,,,,,False
VCX3B,0.19299640554468295,0.04220329323882637,,0.5285655468485136,0.32025083325388226,0.16091916020594674,False
ANOS1,0.0006446141044070702,0.7930342235897941,0.040997314488830414,0.2263129044196319,0.7775773620090586,0.194941243654401,False
FAM9A,,,,,,,False
AC003685.1,,,,,,,False
FAM9B,0.7054645435352158,0.042203271803930735,,,,,False
AC003684.1,0.004186483133678756,0.3710533074627327,0.008439020005997383,0.12005199706331672,0.13723271908311294,0.7181432697117391,False
TBL1X,0.10663530942808466,0.8250786354080406,0.5703513756078569,0.09081818537729852,0.0037470085978342726,0.011529379687732332,False
GPR143,0.6516959888888427,0.9832164217360781,0.8214460558233654,0.8771493485619242,0.13010792371007573,0.9733748955769193,False
SHROOM2,0.00016888497912560606,0.2152256305247283,0.08835520239126347,0.31303425872339224,2.794741023945906e-05,0.06947097573643814,False
CLDN34,0.06521096468512566,0.39214868712015516,0.9521749341623629,0.8781354300105509,0.3224290584942756,0.9899840041140463,False
WWC3,0.1403910697140078,0.8969088161868093,0.12563810648486923,0.11807463883541999,0.04587520636390379,0.03509497387321716,False
WWC3-AS1,,,,,,,False
CLCN4,5.695060216525307e-17,0.9418739711876151,0.6392697850582145,0.787455435607069,2.5594440733442165e-06,0.6780301255696725,False
AC003666.1,,,,,,,False
MID1,0.003202508310385304,0.36046872303441346,0.7296633715302898,0.5549583870189956,0.0009580033098839836,0.5731036272754125,False
AC073529.1,,,,,,,False
HCCS,8.559779097831856e-06,0.5528469673403293,0.8929222138537527,0.48956929319174436,0.007104405050449299,0.010331710332735385,False
ARHGAP6,0.18143767357189797,0.6706573661791118,0.9158392169616268,0.0374189053294073,0.09119409364795944,0.43097971892778797,False
AMELX,,,,,,,False
AC004554.2,,,,,,,False
MSL3,1.4823777603185997e-07,0.12391104501028126,0.21892577521114256,0.1334053971265015,3.9735754729868274e-05,0.9754524231490767,False
FRMPD4,4.191234238279969e-12,0.6471017061335246,0.17512074526535462,0.8533852772030657,0.00020440606162934602,0.019668104861151427,False
FRMPD4-AS1,,,,,,,False
PRPS2,2.2315137897521924e-09,0.5672631270971967,0.6583767128835127,0.2559114187689119,9.946009152614585e-08,0.06003891493011595,False
TLR7,0.5112448421761109,0.40103799923584293,0.5503699274097977,0.24684177598226625,0.2543760157133353,0.048048456280338665,False
TLR8-AS1,,,,,,,False
TLR8,,0.6226699408341148,0.6053487829640927,0.3724730316864524,0.1595758403648018,,False
TMSB4X,8.324546429014513e-41,3.817614645606214e-12,0.7944983230681674,2.91100310277724e-09,3.8355420884576245e-24,1.4211709245273316e-27,False
FAM9C,,0.6226699595406984,0.6053488023649988,,,0.321804284846573,False
AC079171.1,,,,,,,False
LINC02154,,,,,,,False
AC004674.1,,,,,,,False
ATXN3L,,,,,,,False
LINC01203,,,,,,,False
AC135371.1,,0.4862833271919158,0.4647103918027583,,,,False
EGFL6,0.10788010875447862,3.71986399992013e-05,0.8480128386846746,0.8514453719971752,0.405582868964075,0.17274471392866916,False
TCEANC,0.28758144924013085,0.7590531302395153,0.1430667503961166,0.24684179131210135,0.9818117693482427,0.3854384850086481,False
RAB9A,0.12152468370523314,0.5673783448449295,0.6936962425296,0.9297174631994212,0.19104150418048876,0.015348972462588812,False
TRAPPC2,5.157972710254163e-05,0.905079999267347,0.48263890094534556,0.5251581078143752,7.787820606536459e-05,0.6909767067500312,False
OFD1,0.2821387352789987,0.47885761986563724,0.9966413794664712,0.8083361701870908,0.083723032300049,0.0994883609907478,False
GPM6B,2.6219121017046035e-23,0.39797584518113993,0.004944902495385618,0.49031438364001934,0.0006440442770864749,1.8250138827932863e-70,False
AC003035.2,0.19299640554468295,0.5456782471516237,0.4647103918027583,,,0.321804284846573,False
AC003035.1,,,,,,,False
GEMIN8,0.012794756148998844,0.4439103865871663,0.2742727969216658,0.2849878640255825,0.23826866399692226,0.018431120344424373,False
GLRA2,0.021699322586352484,0.2691163517739971,0.36302341937150373,0.5801802187879734,0.5175322544755131,0.09838285686805762,False
FANCB,0.4430790534892276,0.2702618495281379,0.24699611141052236,0.20658277755994123,0.9871804166337639,0.9799208383489748,False
MOSPD2,0.0005593149038787428,0.1012205140860597,0.22128726663590062,0.14471233586313198,0.32000298810229094,6.523434109145262e-08,False
ASB9,0.27753445333532256,0.6226699034209389,0.3163191663839643,0.884741557291669,0.6602930054589449,0.3132079139106218,False
ASB11,,,,,,,False
PIGA,0.0026022525700342097,0.02004273581052346,0.3277098686028569,0.17154644163318455,0.6340869262956836,0.008244840306291806,False
VEGFD,0.18307273277670125,0.05498977245039586,0.1430667503961166,0.24684177598226625,0.4149484236729075,0.24610759440941518,False
PIR,0.3326822019742418,0.5469624786141449,0.7354542964771111,0.4696945724709799,0.20178330928186156,0.00855123279781094,False
BMX,0.4430790534892276,,,0.5285655170510752,0.993605616822717,0.31320787933569727,False
ACE2,0.0652109787277708,0.12345078942497803,0.46471043987640026,0.5285655617472308,0.3202508507392386,,False
AC097625.1,,,,,,,False
CLTRN,0.892910656943794,0.44628091538607195,0.39025086816804155,0.17525073210147948,0.04642501873155488,0.321804284846573,False
CA5B,0.5183699534433246,0.2542217804870035,0.14463136468724397,0.21643709687380608,0.318943454883879,0.6140880833482525,False
INE2,,,,0.5285655319497953,0.9936056171668094,0.3132079139106218,False
ZRSR2,0.15521827329488563,0.5825835384333817,0.5420300122406556,0.8972109576251975,0.08346192835186923,0.31307743392273657,False
AP1S2,1.4327508649729216e-10,0.19214199209827965,0.9550549461101361,0.09255703904722802,0.0004999668344302746,0.7511251132708862,False
GRPR,0.19299635917831248,0.042203271803930735,,,,,False
AC078993.1,,,,,,,False
MAGEB17,,,,,,,False
CTPS2,0.04815048546191588,0.00038156566619411517,0.01539995711894609,0.6503927661373938,0.5907685360225777,0.088827096016023,False
S100G,0.10895594506265661,0.7850850172840284,0.8194450243900477,0.6058935576482112,0.2094616675374349,4.1951652939814325e-11,False
SYAP1,1.1580531697025844e-06,0.6371507918011041,0.6118388801843311,0.6912797922668191,0.1055684952053758,0.670825820700914,False
TXLNG,0.0035946113926111395,0.6592129699945658,0.26759202324924103,0.6911249366699515,0.10000004527547939,0.0071222014232098394,False
RBBP7,7.919881202413867e-10,0.7251671805055064,0.04439517468688984,0.7238442518972668,0.2662851726699892,0.5796876266089365,False
REPS2,3.5244045175650587e-12,0.8660355994047647,0.29015386787446773,0.6408544040809948,1.1796606748942497e-06,0.0011944694212482644,False
NHS,0.005971302790195288,0.42109303153548794,0.4333978559386731,0.42900059715359484,0.00035872452142242037,0.7872092776422536,False
NHS-AS1,,,,,,,False
SCML1,0.7511400300135936,0.9318052079199415,0.10616664869533371,0.0618086589910232,0.5734618871713959,0.20026886850468076,False
RAI2,0.24202999326689623,0.2734336688046803,0.041069049220027846,0.20514116793144122,0.0036909057862612366,0.5004270885247266,False
LINC01456,,,,,,,False
BEND2,,,,,,,False
SCML2,0.08035119804382247,0.1021839024501234,0.003943901422159977,0.6732357802097998,0.11169159603903676,0.25905667735304244,False
CDKL5,2.4033081327900953e-09,0.17753463273017223,0.0016937631771479457,0.08214167539015382,6.523048656370828e-05,0.0014178258557957291,False
RS1,0.19299635917831248,0.8601744049620955,0.024429105380229587,0.1291428068183934,0.4884973449961719,0.7224809962401735,False
PPEF1,0.015375248374959346,0.2959725349488386,0.5353129573423429,0.8698494142468283,0.0009396425592699193,0.49767106314417564,False
PPEF1-AS1,,0.6226699408341148,0.6053487829640927,,0.3147626960961606,0.3132079139106218,False
PHKA2-AS1,,,,,,,False
PHKA2,0.006126024681118792,0.025139468799748266,0.6049482193777113,0.4309700009722012,0.05882799786065923,0.10008670977251939,False
ADGRG2,0.4430790938168401,0.6226699034209389,0.6053487441622722,,,,False
PDHA1,1.2590056573611274e-10,0.346415738845118,0.5061663607227973,0.3996210428080714,4.513134302533744e-10,0.12306258716657095,False
MAP3K15,0.705464558163624,0.2765822535143317,0.6053487829640927,0.20658277755994123,0.18324954496310353,0.9899840039350749,False
SH3KBP1,0.035688450742823334,0.004877095591757816,0.22133967068790128,0.8657476590986838,3.7999498647659096e-07,0.0031554598867880013,False
BCLAF3,0.003203680257712122,0.29077644922409573,0.7801707870510105,0.36965760236486345,0.36552707925707495,0.6287009675879938,False
MAP7D2,1.2651532693151213e-05,0.00016002115708589005,0.0395590829255187,0.008081507455469058,1.0605680194544958e-12,2.5170967678809255e-06,False
EIF1AX,9.93986821606045e-19,0.7828814638271112,0.8946035531487265,0.3671911478374609,1.8128183160243992e-06,0.36968899249269793,False
EIF1AX-AS1,,,,,,,False
RPS6KA3,3.458793023246997e-10,0.4286758942421346,0.5687337125199095,0.6501673213475727,0.003107338679414222,0.05590861515281286,False
AL928596.1,,,,,,,False
AL807740.1,,,,,,,False
BX088723.1,,,,,,,False
CNKSR2,4.682497175369556e-23,0.1895455977863658,0.0012198366490041356,0.6113317644868225,3.709120455068338e-05,1.6044949768879715e-08,False
KLHL34,,,,,0.3147626960961606,0.3132079139106218,False
SMPX,0.2884044240060931,0.04464252366015609,0.8184259039112984,0.07937149025360081,0.6842340356880208,0.01047307445315044,False
MBTPS2,0.00043403717826630815,0.06892946217456264,0.5276115382766551,0.4053690671550746,0.0006386468442128062,0.7186254380943901,False
YY2,0.4114414971387853,0.9737028836871073,0.18997466598938703,0.1576326678675047,0.1047380761899311,0.0613262145556551,False
SMS,5.890329059044264e-08,0.0029906741041101186,0.6667149659246356,0.9798227406873159,1.3466174963703447e-05,2.318313794999998e-07,False
PHEX,0.892910653797146,0.6158738692916848,0.55036991662498,0.8514453719971752,0.15155280298558893,0.8053721370744682,False
PHEX-AS1,0.12381009673838077,0.2269406542952356,0.7860001252019919,0.9952382733273653,0.1603448858346737,0.3255725176644958,False
PTCHD1-AS,,,,,,,False
CBLL2,,,,,,,False
AC092832.2,,,,,,,False
AC004470.1,,,,,,,False
DDX53,,,,,,,False
PTCHD1,0.01651460505886213,0.3072014871356943,0.0043838080701241525,0.9295666023930382,0.000717560409568453,0.6109317665695011,False
PRDX4,0.018239935592479346,0.2104089468108471,0.7881550673740809,0.6554284693084489,0.933847052962562,0.0033730380822183425,False
ACOT9,0.029811549629811727,0.7024377977260581,0.417738795248486,0.5945340586393255,0.013615735805548352,0.18863977568618073,False
AC131011.1,,,,,,,False
SAT1,0.0027859278341407943,0.06745988593283538,0.10993737515290596,0.6292197570672686,0.008024816169459086,0.21902122845537997,False
APOO,2.14232498457318e-09,0.33979084722532515,0.2613843007501118,0.39805404444700176,3.207942666762687e-08,0.00814256173351532,False
CXorf58,,0.6226699221275281,0.6053487635631842,,,0.32180426724937844,False
KLHL15,0.0001360804271874472,0.3918043273048908,0.771747547328739,0.9174189120786733,0.0485081217721136,0.7259749643524619,False
EIF2S3,8.387537620437655e-06,0.4474235553155136,0.6389697493112783,0.9596067581368161,0.0069658437343039625,0.01912040243912768,False
ZFX-AS1,,,,,,,False
ZFX,0.0009928044200145662,0.26195831120585245,0.18143837117926973,0.37627076037271523,0.4322921957830108,0.17701689871564463,False
PDK3,0.04655943238086413,0.9560854209719623,0.1805160872295267,0.48868567451393596,0.5077012987125898,0.38554098580710805,False
PCYT1B,0.5770717151875271,0.41223094293251983,0.23512007457077122,0.09704204681113152,0.3687387990725226,0.16048155752557405,False
PCYT1B-AS1,,,,,,,False
POLA1,0.2196050745138799,0.318118997103902,0.1886477074883497,0.0307613654434514,0.11169159603903676,0.00016056866109453866,False
ARX,4.397662123934604e-06,0.8658778338524402,0.5545813562785845,0.37572434574673397,3.8850804352492764e-06,0.0020894805594125457,False
AC121342.1,,,,,,,False
MAGEB18,,,,,,,False
MAGEB6B,,,,,,,False
MAGEB6,,,,,,,False
MAGEB5,,,,,,,False
VENTXP1,,,,,,,False
AC112493.1,,,,,,,False
AC107419.1,,,,,,,False
PPP4R3C,,,,,,,False
DCAF8L2,,,,,,,False
MAGEB10,,0.6226699595406984,0.6053488023649988,,,,False
DCAF8L1,,,,,,,False
AC112495.1,,,,,,,False
IL1RAPL1,0.6163005869553164,0.13331351873950895,0.4617302633872913,0.789605478146551,0.6312316525455455,0.017264689455654018,False
MAGEB2,,,,,,,False
MAGEB3,,,,,,,False
MAGEB4,,,,,,,False
MAGEB1,,,,,,,False
NR0B1,0.003401672365050647,0.15051464877126805,0.7579561435535274,0.3971002184409559,0.12685267904833666,0.32650347281640957,False
CXorf21,,0.4862833271919158,0.4647103918027583,,0.3147626788079074,0.31320789662316006,False
GK,0.08210920966119924,0.8582509276484429,0.5667032906835574,0.3576485842303987,0.1829447983108328,0.07834121741825412,False
GK-AS1,,,,,,,False
TAB3,0.0010512201791316393,0.3167797219594593,0.5224867997210481,0.8024612861965168,0.018423279359630625,0.24180578127480182,False
TAB3-AS1,,,,,,,False
TAB3-AS2,,,,,,,False
FTHL17,,,,,,,False
DMD,2.319306516287482e-08,0.2817785579847764,0.8858523562905489,0.8541343122844011,0.018788972419146458,0.7918448986281739,False
DMD-AS3,,,,,,,False
AL591501.1,,0.6226699595406984,0.6053488023649988,,0.31476266151965326,0.31320787933569727,False
FAM47A,,,,,,,False
AL592043.1,,,,,,,False
TMEM47,6.654302916176456e-07,0.33878438357526086,0.012201135357300706,0.5282382509566006,0.04934046694805596,0.023612926922174232,False
FAM47B,,,,,,,False
MAGEB16,,,,,,0.32180426724937844,False
CFAP47,,0.6226699034209389,0.6053487441622722,,,,False
AL606516.1,,,,,,,False
FAM47C,,,,,,,False
PRRG1,0.8779494359894635,0.005667346064687231,0.827183703489281,0.32203686773067564,0.22079808695261186,4.891552515172e-19,False
AF241726.2,,,,,,,False
LANCL3,0.0019153474407877077,0.8767446012139328,0.6694063467860673,0.06151971284047583,0.05067263223700686,0.9753694755702752,False
XK,0.0004720780554727927,0.8311945419586837,0.9656767330146918,0.856123354529768,0.1873770295472388,5.962840083556151e-05,False
CYBB,0.2404347601537519,0.6377287498916204,0.8713018334492173,0.7546242914443484,0.10862573850404623,0.2210816328525455,False
DYNLT3,3.786930876886266e-06,8.073652845172642e-07,0.28966949366974015,0.0725204714796363,9.956245408653266e-14,7.564202527174582e-05,False
AL121578.3,,,,,,,False
HYPM,,,,,,,False
SYTL5,0.4946264934332004,0.5051150034372349,0.1415258406894907,0.8626924371404194,0.6681028075731905,0.38886677426307314,False
SRPX,0.34659426365756063,0.932938585618097,0.005303350158182258,0.3155151423589404,0.016031151057475834,0.005673076688565734,False
AL606748.1,,,,,,,False
RPGR,0.03296042233659998,0.7606260914425279,0.26508009452335773,0.42032462521763314,0.2657441581172192,0.7104108689846624,False
OTC,,0.6226699408341148,0.31631919243960893,0.49958656870465357,0.9936056175135113,0.3132079139106218,False
TSPAN7,2.975800328192958e-51,0.4789023885124468,0.3175789087806561,0.19351099951626116,3.473183156991624e-23,4.087553625150982e-34,False
AF241728.1,,,,,,,False
MID1IP1,0.0029240367684261483,0.23710885112772398,0.4146125932444229,0.42399835498961747,0.011504182337056182,2.5677952067247796e-21,False
MID1IP1-AS1,,,,,,,False
AC108879.1,,,,,,,False
LINC01281,,,,,0.3147626788079074,0.9899840042930177,False
LINC01282,,,,,,,False
AC091808.1,,,,,,,False
AL592164.1,,,,,,,False
AC092198.1,,,0.0530583229489642,0.11287734012723498,0.31476271338441225,0.3132079311980824,False
BCOR,0.18059728167673936,0.40966106725138207,0.7656170349635253,0.547194958876111,0.1678751069843485,0.008596587771717285,False
AC091806.1,,,,,,,False
ATP6AP2,1.519200562301319e-28,0.7698707961978432,0.03529962305310788,0.024698877972163424,4.6564641487792235e-15,7.203953001405118e-11,False
MPC1L,,,,,,,False
CXorf38,0.5112448495628372,0.12553642032315376,0.7421055002496265,0.600620774453374,0.18755811139387066,0.03242074025180301,False
MED14,0.0015198413281580201,0.29842254764569626,0.35059874626823717,0.2965362653168483,0.3994645975342319,0.18699979360129018,False
MED14OS,0.7054645373197816,0.8601744099447683,0.2540840440109063,0.8050766816378705,0.32498218135315127,0.09730264171153391,False
USP9X,1.6868436379068957e-13,0.575194617818743,0.4607958056596815,0.42592251746914644,3.848317433923808e-07,0.7548042953617412,False
AL109797.1,0.7054645592623945,0.545678268549452,0.6031986861107157,0.49958656870465357,0.9936056172849863,0.9899840042962292,False
DDX3X,2.44594078043764e-15,0.4181526875780186,0.9780314640022765,0.35079895547644757,4.507588598683626e-11,0.8603358182674157,False
NYX,,,,0.5285655617472308,0.3202508507392386,,False
CASK,5.784410536857651e-06,0.7277889444718548,0.9876277988255844,0.2606051764689696,0.00010378206407706206,0.853139955063605,False
CASK-AS1,,,,,0.3147626960961606,0.3132079139106218,False
GPR34,0.03305842564549461,0.6277773855186236,0.9280930270597292,0.3222326817984389,0.976719992922486,0.8938641630573209,False
GPR82,,0.4862833741267546,0.46471043987640026,0.5285655617472308,0.3202508507392386,,False
AL133329.1,,,,,,,False
Z93403.1,,,,,,,False
PPP1R2C,,,,,,,False
PINCR,,,,,,,False
MAOA,0.0003680978981654628,0.3235574594853512,0.6647639251395036,0.013931135986579342,0.12136579089552395,0.15414081515611955,False
MAOB,0.019159170690610253,0.00276442444389339,0.9666669462582309,0.6108565043161552,1.384819073697774e-09,0.5326908119900392,False
NDP,0.013861976611404616,0.29125533583723284,0.3088551551865841,0.005507099257671689,0.003003484175093132,0.9630980078456037,False
NDP-AS1,,,,0.5285655617472308,0.3202508507392386,,False
EFHC2,0.05863236887592194,0.5521098166901899,0.6809801581964936,0.5445255986500614,0.6511172103820184,0.388866768920607,False
FUNDC1,6.787839394782899e-05,0.42352473634789767,0.7705082856770459,0.6496185600928956,0.042354076742903014,0.003304170851829114,False
DUSP21,,,,,,,False
KDM6A,0.006210107192903165,0.47935256553327443,0.4983032108417622,0.745370878221796,0.26817977583249747,0.1158902916734425,False
CXorf36,0.7510138855051139,0.31811899605113214,0.4358272998216781,0.4701386133781914,0.4454794082464739,0.002754512545127304,False
AC136489.1,,,,,,,False
LINC01204,,,,,,,False
MIR222HG,0.22701208355949196,0.6430315122023709,0.8923939228077326,0.6332983123095633,0.5944796506442686,0.3671810391282718,False
AC234772.3,,,,,,,False
AC234772.2,,0.4862833271919158,0.4647103918027583,,,,False
AL031584.2,,,,,,,False
LINC01186,,,,,,,False
KRBOX4,0.02005602073077418,0.7950591620453482,0.3037867632395532,0.2958838962209252,0.004293735231512884,0.11415980922045922,False
ZNF674,0.2699102920569285,0.9568072154262608,0.10361869558463827,0.6747059812655201,0.23830309906915703,0.5683657532945823,False
ZNF674-AS1,0.5699298846972017,0.6078394581467375,0.10361867881534159,0.09447926283845283,0.47747261144941,0.4673955933235312,False
CHST7,0.02506407418698971,0.3785589517143808,0.10507615603391995,0.19670407932830736,0.05659064213543647,0.06444358736859317,False
SLC9A7,6.41752475497563e-07,0.6012021584404297,0.019413313969327863,0.26240076689506026,0.04049230882652353,0.0015363732324348211,False
RP2,0.021429397011782057,0.24728701890940327,0.08755998964071139,0.582854730680544,0.9732484704315835,0.7949130266695719,False
LINC01545,,0.6226699408341148,0.6053487829640927,,,0.16091916020594674,False
JADE3,0.3947643162008999,0.37287681077217294,0.8172584612316084,0.6653704304173604,0.4786347885546838,0.0005551482313884593,False
RGN,0.1277923180293879,0.7966455888436372,0.130418550055361,0.1744842094547875,0.09158163949440906,0.19843451825067504,False
NDUFB11,4.8244589652878893e-17,0.13909261913340681,0.022837285126425244,0.008263033473649881,1.3639333911159328e-20,0.1911224791942236,False
RBM10,1.2932356163532498e-06,0.5737085553694959,0.10210956171940377,0.43959416114090855,0.005470044784093907,0.010213873441486183,False
UBA1,4.0894035465336365e-25,0.9479449755523214,0.04346969284396591,0.4462596993910689,2.233973814232731e-08,0.17900221332282124,False
CDK16,1.3968270348297905e-06,0.610780581834071,0.8078147812599065,0.4731075355140544,3.639927113466993e-12,0.7452990268182604,False
USP11,1.0800890322836956e-29,0.014005345711274157,0.4293897255865492,0.6059434464032818,2.5719999094591944e-15,6.560915587528399e-10,False
AL591503.1,,,,,,,False
ZNF157,0.19299640554468295,0.04220329323882637,,,,,False
ZNF41,8.76851765494962e-06,0.157198039294929,0.510905708548127,0.12244239968717756,0.28485754879295516,0.5890543648530981,False
LINC01560,0.19299635917831248,0.7816710228076815,0.2994414971588507,0.33906023251598605,0.9909497298763298,0.3267495943308273,False
ARAF,0.7015237224820325,0.029604642969303964,0.5432237624985958,0.9920602676615367,0.06554348627018909,0.042048044980838785,False
SYN1,5.994586765719983e-49,0.296762073722114,0.7361322485213706,0.6416645751021305,2.637723163521574e-23,4.57511440168612e-24,False
TIMP1,0.8454151061601377,0.9930712773044282,0.8600053047149614,0.7611624650404532,0.04350492873541686,0.0201643198299369,False
CFP,0.892910656943794,0.09867312872725445,0.9748849855765173,0.20903274291525356,0.9842739004545615,0.013215360423976516,False
ELK1,6.656726749710405e-09,0.0036936113685209515,0.19361625537808522,0.15883171657144307,0.20380927511702937,0.26845854945082215,False
UXT,0.00598134079559377,0.8926045264680571,0.6769314369198827,0.20472027148045022,0.08650003071869408,0.0007699559916331598,False
UXT-AS1,,,,,,,False
ZNF81,0.06521096468512566,0.9110168246495096,0.11965661928404435,0.14185363109862398,0.0916439196430047,0.9858241507765588,False
ZNF182,7.677220983911809e-05,0.5609390064703215,0.7468497708271508,0.1263514111928115,0.8360750929347863,0.4599280833751196,False
ZNF630,0.6405959928165736,0.6799994367666036,0.4930310668230975,0.5515134489187401,0.8464047758745774,0.9681013550079807,False
SPACA5,,,,,,,False
ZNF630-AS1,,,,,,,False
SPACA5B,,,,,,,False
SSX5,,,,,,,False
SSX1,,,,,,,False
AL606490.3,,,,,,,False
SSX3,,,,,,,False
SSX4,,,,,,,False
SSX4B,,,,,,,False
SLC38A5,0.010009047524425769,0.5990591106750476,0.8963809166437604,0.15565118280179135,0.797379398063399,0.8642137992569102,False
FTSJ1,0.00047010820689171893,0.9092938644303871,0.08646290560641164,0.426150001473534,0.03160430449965159,0.662314110485071,False
AF196972.1,,,,,,,False
PORCN,0.0008182907870043803,0.5349688548152389,0.09570462639169672,0.41947762348220907,0.028218080911478382,0.26137459636287586,False
EBP,0.00021371474732306822,0.9727821292149393,0.3767179294176831,0.7674775497144071,0.04143152750151856,0.03957168916825794,False
TBC1D25,7.193342960503487e-11,0.30556747953796015,0.34947646241955943,0.8472279794200483,0.022370392033097986,0.7596314768103625,False
AC115618.1,,,,,,,False
RBM3,2.2331035713289634e-14,0.19840945846064867,0.3843974542921593,0.9799759996850046,0.0030491463019614445,0.7914053537581207,False
AC115618.2,0.4430790534892276,0.6226699221275281,0.6053487635631842,,,,False
WDR13,2.4213675254322344e-08,0.7060636507051297,0.28296543564026033,0.4982881903666072,7.576816279346759e-05,0.06077517120396466,False
WAS,0.447349569056985,0.8644836178541498,0.1430667503961166,0.3155151423589404,0.9830001934181829,0.3110277032507827,False
SUV39H1,0.10809946146647731,0.6931936641629981,0.7010997891794507,0.26966647650721276,0.5944796431269096,0.5047357378146293,False
AC231533.1,,,0.0530583229489642,0.11287734012723498,,,False
GLOD5,,0.4862833037244916,0.46471036776593255,,,,False
GATA1,,,,,,,False
HDAC6,0.008449873886356719,0.5348371323902639,0.0046695222050439945,0.0029371370535326903,0.03448784026616191,0.0012057970162989374,False
ERAS,0.06521096468512566,0.24702155341292864,0.2994414971588507,0.7907711319319158,0.7161206126948991,0.0803029025155134,False
PCSK1N,5.276346668249718e-42,0.5151850250784491,0.012446113513896032,0.0009401594401309296,1.8328916314700292e-28,3.0507195276335514e-18,False
TIMM17B,9.420751176058555e-07,0.6108047772403467,0.1725590443094467,0.43240251641130856,0.00010993464834613957,0.5630493703999515,False
PQBP1,3.372905898191595e-05,0.5794254790576991,0.2029430346190846,0.08686880073026222,0.0038322940467702383,0.40147195739329633,False
SLC35A2,0.006437033643060318,0.9389847847524899,0.37874580415075787,0.5276623966156744,0.05470061350692281,0.3160104802467416,False
PIM2,0.0003101926315612961,0.25861279487661476,0.007238896878030578,0.09048903307128968,0.0351215617983152,0.2609213280814616,False
OTUD5,4.396817621949163e-06,0.7779710703475616,0.3892992019921999,0.4700473474122898,5.188945381232509e-05,0.32986610064490407,False
KCND1,0.11641395630973936,0.31591141965508596,0.6493936502128477,0.15453485694692107,0.5991687605482843,0.7788576972980821,False
GRIPAP1,3.695912783921994e-05,0.021357315201963545,0.7568044994476195,0.8924517172354542,1.2827599586389017e-08,0.033045935413607584,False
TFE3,0.014171215983981987,0.10203837053240705,0.1361338216810603,0.21953546740919264,0.0014737918014605708,0.2882484123873745,False
CCDC120,0.004540361389180928,0.07867976369829958,0.6594583759018143,0.8311745784184288,0.6677423099177086,0.15516145334370238,False
PRAF2,7.015271063206088e-11,0.6043883079664194,0.7256884711873717,0.9570526929494421,2.6500446142107004e-08,0.7758298352468337,False
WDR45,0.0012238824249549698,0.09855487813139688,0.6734653717969807,0.6079039136779877,7.456933001838964e-06,0.4354884939215342,False
GPKOW,0.04345483063267366,0.5058621922359233,0.8201873261133261,0.9217693439814121,0.05163279975077897,0.5056098607177978,False
MAGIX,0.5362459752660438,0.3441920931088779,0.8625008107152128,0.26507970990872753,0.36534995031664974,0.8496049806290406,False
PLP2,0.023435767922786278,0.44839850969369466,0.8158517203643814,0.7587208937682925,0.2920865467047139,0.022099909611755265,False
PRICKLE3,0.06521093659983625,0.039083523133687216,0.008088290272406316,0.03869410141635844,0.5569772563399557,0.6687770970838002,False
SYP,1.2309661158586297e-43,0.04889744273725816,0.6824811810597905,0.6627220493232928,1.5223440256634762e-30,5.616945806732809e-26,False
SYP-AS1,,,,,,,False
CACNA1F,0.8477674289041593,0.1415618271394127,0.9181936194189038,0.5727278570009497,0.07888592077725445,0.44197921408535235,False
CCDC22,0.13283231319363203,0.5852265321623458,0.5495141222290287,0.4377363450380529,7.10210158462006e-05,0.02011782997783661,False
FOXP3,0.27753445333532256,0.2702618495281379,0.08488296137476053,0.2857916629905476,0.10473807411293012,0.26359854008753825,False
PPP1R3F,4.7224772072788146e-07,0.41752732493627365,0.935441944694289,0.3632292768285199,0.01820563326654162,0.02280092755298132,False
AC232271.1,,0.3243361272616688,0.9521749341623629,0.8514453719971752,0.570242504916777,0.32557253065851577,False
GAGE10,,0.4862833271919158,0.4647103918027583,,0.31476273067266286,0.3132079484855415,False
GAGE12J,,,,,,,False
GAGE13,,,,,,,False
GAGE2E,,,,,,,False
GAGE12B,,,,,,,False
GAGE12C,,,,,,,False
GAGE12D,,,,,,,False
GAGE12F,,,,,,,False
GAGE12E,,,,,,,False
GAGE12G,,,,,,,False
GAGE12H,,,,,,,False
GAGE1,,,,,,,False
GAGE2A,,,,,,,False
PAGE1,,,,,,,False
PAGE4,,,,,,,False
USP27X-AS1,0.705464558163624,0.8601744123524302,0.246996131822387,0.3724730316864524,0.570242491124793,0.31320787933569727,False
