,L1_L2,L2_L3,L3_L4,L4_L5,L5_L6,L6_WM,is_man_gene
AC107031.1,,,,,,,False
SCN8A,1.5276410418603793e-15,0.13149533334950997,0.0072924905721795255,0.4680128842509812,0.0003442245231843956,1.201122404051e-14,False
AC068987.2,,0.6132070762764592,0.6389098972484948,,,,False
AC068987.5,0.9392518736088137,0.04626231212609099,0.6389099165524856,0.42093001635108707,0.1514821764746284,,False
AC068987.3,,,,,,,False
FIGNL2,0.08262093100591196,0.3517376003022087,0.46806752237762117,0.25101193891876616,0.4974768049306647,0.6702089129242443,False
AC068987.4,,,,,,,False
AC068987.1,,,,,,,False
ANKRD33,,0.3808396974447593,0.41594966413593193,,,,False
ACVRL1,0.6304918366026191,0.5985296541309575,0.11176806894627944,0.07431640099074494,0.018816972124961272,0.2677913416525074,False
ACVR1B,2.360194327278378e-05,0.1672198296271388,0.10437721405807397,0.8423823363631828,0.001972494976761482,0.00010086844471679683,False
GRASP,2.663327784182945e-12,0.5593257124546303,0.00024440996113210566,0.30321434998946717,0.00012313677922359267,2.7192313657957696e-07,False
NR4A1,0.0007883515206607024,0.6837041223196464,0.020833790775352443,0.048781885772781995,0.002927400833442717,0.7718299228299208,False
AC025259.3,0.29935249078555415,0.298141476170891,0.6389098972484948,0.3239709192365934,0.07880734563415835,,False
ATG101,1.658247433055793e-05,0.7088077620814295,0.08766722909370335,0.4428376337312818,0.0026885789293558306,0.24232702198416878,False
AC025259.1,,,,0.5695501730567416,0.3107492714729213,,False
AC078864.2,0.07140946094227549,0.617680696151187,0.05875925569293918,0.03875423680304454,0.15746497404028742,0.08447981625803082,False
AC078864.1,,,,,,,False
LINC00592,0.21436798228904455,0.6217981036237652,0.5210026606217488,0.3122706737973989,0.09338693026330694,0.12922605908198065,False
KRT80,,0.6132070762764592,0.24030944436080798,0.0789050847132248,,,False
C12orf80,,,,,,,False
KRT7,0.7804156118026662,0.060157628139734236,0.8672396224364058,0.7286807547908847,0.03927686690521176,0.02167431803907487,False
KRT7-AS,,,,,,,False
KRT86,,0.17989062777772075,0.7449023090718139,0.9719326205636869,0.29622526194154375,0.7125037889791157,False
AC021066.1,,,,,,,False
KRT81,0.9392518719587231,0.5700640862264033,0.8444518622624106,0.9655500493498661,0.40511563056215616,0.5740244162724761,False
AC121757.1,,,,,,,False
KRT83,0.00813084651963287,0.0013046821088455172,0.6091039009613614,0.8000677870930131,0.2407682786169281,0.05268147428106431,False
KRT85,,,,,,,False
KRT84,,,,,,,False
AC078865.1,,,,,,,False
KRT82,,,,,,,False
AC055736.1,,,,,,,False
KRT75,,,,,,,False
KRT6B,0.33618924706250664,0.38083973406419347,0.7181221046832735,0.8160133360133334,0.04228664954449087,,False
KRT6C,,,,,,,False
KRT6A,,,0.03311934558239565,0.0789050847132248,,,False
KRT5,0.002479711084640251,0.07940398252813735,0.9117064039713516,0.05081787571014147,3.564211615535418e-05,0.1531536880930244,False
KRT71,,,,,,,False
KRT74,,,,,,,False
KRT72,,,,,,,False
KRT73-AS1,,,,,,,False
KRT73,,,,,,,False
KRT2,,,0.03311934558239565,0.0789050847132248,0.32422657514256115,0.38945784330654953,False
KRT1,,0.6132070762764592,0.24030944436080798,0.0789050847132248,0.1630442661645484,0.763702859313396,False
KRT77,,,,,,,False
AC055716.3,,,,,,,False
KRT76,,,,,,,False
KRT3,0.29935249078555415,0.2981414622492947,0.6389098779445004,,0.32422657514256115,0.38945784330654953,False
KRT4,,,,,,,False
KRT79,,0.47447848787510094,0.5067620818193368,,,,False
KRT78,0.14159879975259337,0.9767300430541267,0.1830370920495936,,,,False
KRT8,0.5264327408359886,0.8060358602408298,0.8822155099665516,0.12070733021724216,0.3225035512630624,6.240127747512528e-27,False
KRT18,0.16299624339587251,0.04108678179045154,0.25823136315783596,0.6621208221728042,0.829447872060114,1.0140511929833206e-16,False
EIF4B,2.778463483031349e-14,0.11005669602861982,0.6116466084917902,0.9238515437037513,2.225193745242366e-05,0.11933273199556273,False
AC068888.1,0.40933890523623295,0.9403117957900446,0.9003986228737635,0.8130382380795914,0.18388829825184624,9.441962298799369e-05,False
TNS2,0.0996029484255458,0.27516244935221146,0.5962961964884976,0.5819547091663634,0.40908417392089624,0.0010897626346778205,False
SPRYD3,2.386732327487028e-18,0.2114365772449177,0.18220962780736435,0.9200583403862341,2.0127627298084225e-07,1.3760349576915851e-13,False
IGFBP6,8.229500422643128e-05,0.0677926818806316,0.8950388457552805,0.15240927847116664,0.000638160480970687,1.7718615356823062e-05,False
SOAT2,,,,,,,False
CSAD,4.3726113633897953e-05,0.03223737738076831,0.6077307855256171,0.3767737472941871,0.27364067493177074,0.002386172879378254,False
AC073573.1,,,,,,,False
ZNF740,0.19892580668010518,0.27963510980122164,0.42675860395014675,0.9872532098159775,0.4519424171613051,0.8402902260076773,False
ITGB7,0.14159879975259337,0.4297564430268819,0.9101855155758387,0.4009676154215521,0.06325173574803475,0.5740244162724761,False
RARG,0.9035343582441211,0.5131150611365446,0.9858902414561075,0.46659522573649903,0.6262908081793672,0.25496183985561066,False
AC021072.1,,,,,,,False
MFSD5,6.747929937564906e-05,0.45054877936589,0.9897637808107589,0.2096333964442346,0.6948053924396914,0.10658859794038529,False
ESPL1,0.33618926240646474,0.3113548942510222,0.34734799626416013,0.42092999813452237,0.9777763059331326,0.7461475781380553,False
PFDN5,1.4851770962642784e-24,0.4259373228915677,0.0030888834148918762,0.11925244954895368,1.0221427816615519e-08,1.6876401180330366e-05,False
AC073611.1,0.03708273548204576,0.8794696267618135,0.3898938399612636,0.37232110502163085,0.016783302428242615,0.907285598821953,False
C12orf10,3.5567403537832185e-07,0.06765459306815665,0.5794726467754913,0.399873426626849,2.380277393198268e-06,0.002628809712123614,False
AAAS,0.0005799748398326933,0.1579853882305795,0.8412856705289289,0.8641536015638691,0.5199049890963272,0.4857528464472354,False
SP7,,0.47447851333310176,0.5067621063023304,0.5695501881755332,0.9842959931411813,0.09000766234498668,False
SP1,0.681277832493237,0.21408763622127028,0.908827294718086,0.9384714234138012,0.47933913179782794,0.131394413414337,False
AMHR2,,,,,,,False
PRR13,3.301581996014844e-06,0.5897118660677986,0.7488952465476095,0.16505617221169064,0.0164393720965115,0.3682863970054596,False
PCBP2,8.457805279860682e-23,0.15855198034817103,0.3929695018944539,0.9116182436888063,6.88215520236948e-21,0.32035442458246216,False
MAP3K12,1.0875137529376681e-09,0.8879336323533339,0.2772730054514669,0.4411572752464329,0.00171788846774783,0.04685129272835769,False
AC023509.4,0.939251876510697,0.37543900144726094,0.2166642649720567,0.12884354846465307,0.24474884562166924,0.5476561857628142,False
TARBP2,0.07062470780217173,0.7087379874969129,0.9550928605654636,0.5568672929334567,0.20108851304745334,0.014407222837821407,False
AC023509.3,0.6085307328001014,0.5770998385074574,0.09642331195336253,0.08873379848919301,0.3305731866732766,0.43468679944113797,False
NPFF,,,,,0.32422657514256115,0.38945784330654953,False
ATF7,0.1090434214553454,0.6809650433748091,0.561594653904799,0.5750605994519385,0.1168649921618905,0.0004088292717519594,False
AC023509.2,,,,,0.16304424920660282,0.2233124405780885,False
ATP5MC2,1.5577516510394015e-24,0.21447388488955652,0.3582982041541024,0.44070185409659113,6.308535407973531e-06,3.4032410692144775e-08,False
CALCOCO1,2.608465037160911e-08,0.15033903378155838,0.010709909393763883,0.16558843188879435,0.07789445027475804,0.05056065915527713,False
CISTR,,,,,,,False
AC076968.1,,,,,,,False
HOXC13-AS,,,,,,0.10036314719681325,False
HOXC13,,,,0.42093001635108707,0.1514821764746284,0.24562759310497015,False
HOXC12,,,,,,,False
HOTAIR,,0.4744785387910989,0.49157006863832897,0.8160133360133334,0.3942792727154747,0.763702859313396,False
HOXC11,,0.6132070558446958,0.6389098779445004,0.32397089390269207,0.9727634154044202,0.13561914630078928,False
HOXC10,0.21436798228904455,0.008502563924498076,0.3300436752399398,0.8000677870930131,0.7068903494699905,0.6466678362383603,False
AC012531.3,,,,,,,False
HOXC6,0.3361892777504216,0.6132070762764592,0.6389098972484948,0.5695501881755332,0.5799707703420345,0.7461475854613956,False
HOXC9,0.9392518756856518,0.14077881744301565,0.014555213558720363,0.14467324542746027,0.1424598539149713,0.5157394139870973,False
HOXC-AS1,0.5195049686933401,0.1407787945055289,0.5067621063023304,,0.32422657514256115,0.042977343931967595,False
HOXC8,,0.6132070558446958,0.6389098779445004,,,0.24562763537627955,False
HOXC4,,0.31135492217930216,0.34734802409465615,0.5695501730567416,0.9842959928336349,0.39849774908336877,False
AC012531.1,,,,,,,False
HOXC5,,0.6132070762764592,0.6389098972484948,,,0.24562759310497015,False
AC023794.1,,,,,,,False
AC023794.3,,,,,,,False
AC023794.4,,,,0.5695501881755332,0.3107492904200654,,False
SMUG1,2.4784974732089024e-05,0.10303195942169796,0.9267268917695378,0.9664128572006738,0.07109429620591329,0.04005181629597982,False
LINC02381,0.5195049686933401,0.24602701475734698,0.34507199163708524,0.8000677870930131,0.7068903545007672,0.08993627098084882,False
SMUG1-AS1,,,,,,,False
AC023794.7,,,,,,,False
AC023794.6,,,,,,,False
AC023794.2,,,,,,,False
CBX5,1.1705197700167573e-07,0.3478756709507088,0.22879427858453222,0.1130399159504561,9.927033983704622e-05,0.004994763326412463,False
AC078778.1,,,,,,,False
HNRNPA1,7.256071413003325e-27,0.1441430582010147,0.32939708553373614,0.40705695272306974,2.2143651730827627e-11,9.310240057713401e-09,False
NFE2,0.29935249078555415,0.04798447505224286,,0.5695501881755332,0.3107492904200654,0.24562759310497015,False
COPZ1,5.042779570151111e-07,0.772219284683351,0.1441709030711035,0.06421804387840273,2.94913365433681e-06,0.31737879792894425,False
AC079313.2,0.29935249078555415,0.9835777759169895,0.34734802409465615,,,0.24562760719540727,False
AC079313.1,,,,,,,False
GPR84,,0.6132070762764592,0.6389098972484948,0.5695501881755332,0.3107492904200654,,False
ZNF385A,0.0011357544166212955,0.22128512084531393,0.8618173710754176,0.062046541652863274,1.5168882720715743e-07,0.9893172423054173,False
ITGA5,0.18829985732619914,0.2460270396711127,0.6437452637438548,0.23751887241488956,0.8523218605935705,0.04616076647810382,False
LINC01154,,,,,,,False
GTSF1,,,,,0.32422657514256115,0.8318004581301754,False
NCKAP1L,0.9571058812870571,0.21363455131107176,0.2789527019658238,0.8160133360133334,0.3890952774082801,0.10917808500220531,False
AC068789.1,,,,,,,False
PDE1B,1.924875706058867e-14,0.12886937632715817,0.7879800186893049,0.004654914771156511,0.027182621298025574,6.938804666670811e-08,False
PPP1R1A,4.246872531082412e-15,9.706830525704589e-05,0.05944382111950293,0.636570249745871,0.05727512262635835,2.6822978316602678e-05,False
LACRT,,,,,,0.24562759310497015,False
DCD,,0.6132070967082195,0.6389099165524856,,,,False
AC079310.1,,,,,,,False
MUCL1,0.7804156118026662,0.1936932031461924,0.025938850880488182,0.1254642778040031,0.05400249242321231,0.47689267723667406,False
TESPA1,4.8262349347818e-22,0.0662251474232673,8.443588883880888e-07,2.1878968356683654e-05,0.0026324442966607236,4.9938665404465474e-18,False
AC027287.2,,,,,,,False
NEUROD4,,,,,,,False
OR9K2,,,,,,,False
OR10A7,,,,,,,False
OR6C74,,,,,,,False
OR6C6,,,,,,,False
OR6C1,,,,,,,False
OR6C3,,,,,,,False
OR6C75,,0.47447848787510094,0.5067620818193368,,,,False
OR6C65,,,,,,,False
OR6C76,,,,,,,False
AC122685.1,,,,,,,False
OR6C2,,,,,,,False
OR6C70,,,,,,,False
OR6C68,,,,,,,False
OR6C4,,,,,,,False
OR2AP1,,,,,,,False
OR10P1,,,,,,,False
AC009779.5,,,,,,,False
METTL7B,0.9571058826491716,0.6888225292363055,0.6091038905974617,0.5273814221576179,0.017858095179276424,0.7637028546871912,False
ITGA7,0.0038337814122711513,7.757452744152092e-05,0.7366463964104504,0.6425685974191626,0.1822665009583692,0.7875895283695189,False
AC009779.3,0.33618924706250664,0.31135492217930216,0.34734802409465615,0.5695501730567416,0.9842959928336349,0.39849774908336877,False
BLOC1S1,3.8945574176497124e-20,0.6450169611284051,0.0293033985503582,0.8026922087074307,7.468902661780074e-05,0.00020391751977916003,False
RDH5,,0.3808396974447593,0.0415143465648775,0.14467324916693453,0.3036185635910682,0.39849774908336877,False
CD63,1.915239667145528e-19,0.9357294101236157,0.03060977965804143,7.278683002551656e-05,0.11051960164835747,7.304363453774254e-12,False
AC009779.2,0.9254925558264324,0.19972540990960705,0.30693571648335555,0.3433114702660687,0.23908898888860214,0.24626931443063757,False
GDF11,0.006936671985297342,0.2116470676792467,0.16068755340596566,0.8660908278515707,0.14172514579395923,0.016646682500999092,False
SARNP,0.07685162305541852,0.43721702490081615,0.23265830119385425,0.49867264128449185,0.14038376227704666,0.46038377853846446,False
AC023055.1,,0.6132070558446958,0.6389098779445004,,,,False
ORMDL2,0.01287174192291578,0.3316275350098583,0.19355708322368415,0.1551205274074146,0.28517185620953445,0.005436105833984917,False
DNAJC14,2.406317835018699e-05,0.21991798200959803,0.7161884702449972,0.23625342148372172,0.675206172622606,0.8656366342134878,False
MMP19,,0.47447848787510094,0.5067620818193368,0.42092997991795644,0.15148214439714527,0.00923007726948408,False
PYM1,0.00014191687529849703,0.16860781961310808,0.3442491249559415,0.5889886833537792,0.015581895670633387,0.5385135802944371,False
DGKA,6.079218143423786e-07,0.4976332626901535,0.0028290624170782134,0.4281386026833238,0.9910308949658864,0.023549349633336672,False
PMEL,0.3361892777504216,,,,0.32422655566043324,0.8318004547925136,False
CDK2,0.33618926240646474,0.47447851333310176,0.5067621063023304,0.25442685619852196,0.39427925395744035,0.032044750907768475,False
AC025162.1,,,,,,,False
RAB5B,4.982632872344449e-12,0.06245407792534122,0.4361965005759859,0.760313915555373,1.4083796207076688e-06,0.00045788011177417203,False
SUOX,0.004823573591952092,0.7773243192631523,0.6953420316611569,0.7418453079540404,0.05202164377796531,0.9108487041562484,False
IKZF4,0.05936658578620993,0.24853020468461334,0.11254415150141302,0.3043351576388587,0.8117679109515623,0.40737926238154976,False
AC034102.8,0.14159882325231235,0.5893653566206657,0.29318838550588017,0.5695501730567416,0.5799707653906685,0.2233124405780885,False
AC034102.3,,0.6132070762764592,0.6389098972484948,,,,False
RPS26,1.137994628995921e-28,0.12960509677359106,0.5249909909175245,0.10944668003142802,3.9746816112017927e-14,8.10286142738698e-06,False
ERBB3,0.29045666638118744,0.6426920315577946,0.047445565882257956,0.7149302549142271,0.0051046622148454915,6.264252385997273e-29,False
AC034102.2,,,,,,,False
PA2G4,1.6290901492480516e-06,0.10921203344450478,0.15973374566714718,0.9206405014154755,0.00057129425029527,0.280291127441211,False
AC034102.4,,0.47447848787510094,0.039115184990684046,0.11780036065852459,0.1514821764746284,,False
RPL41,4.3366031526688747e-47,0.9056725287621882,0.00124572217543428,0.44291043453485,2.026716013634709e-21,2.7619566497561294e-09,False
ZC3H10,0.03523222655342739,0.16381474124774048,0.727647559750372,0.32234715871224306,0.7317389520944628,0.6757960035625787,False
ESYT1,0.03022104876458371,0.01298257346788983,0.8429042452967472,0.08142414115584823,3.325664104969454e-05,0.5223443951079569,False
AC034102.7,,,,,,,False
AC034102.6,,0.6132070762764592,0.6389098972484948,,,,False
AC034102.5,,,,,,,False
MYL6B,6.484190300534477e-18,0.11207036008961689,0.3883555347222821,0.4178045399377357,3.2065723751504716e-09,7.639325166946674e-07,False
MYL6,1.6019797490398296e-15,0.09715406278946918,0.9888756197216841,0.38299350742526395,9.737281703209877e-15,6.203900437730023e-09,False
SMARCC2,0.004624994817012856,0.32799967198101165,0.9908627521357797,0.7183058393827917,0.0002543463468999166,0.3301056547862219,False
RNF41,1.6489161982790704e-08,0.32286839725224803,0.785220036357324,0.04013156017902077,0.01632845426646134,0.01910836573411299,False
NABP2,2.7735790853902024e-07,0.6153215939298486,0.8095749574335999,0.6738456565510914,3.068088309891208e-06,0.08788378087442003,False
SLC39A5,,,0.03311934558239565,0.0789050847132248,,,False
ANKRD52,0.00108651491529467,0.8202790110083604,0.1908555552928194,0.08751375310547654,0.01354060424464966,0.4171291112435528,False
COQ10A,0.0003350882510229577,0.16007040817832954,0.4431515563767435,0.6944222624714318,0.001918102884250721,0.976297920245734,False
AC073896.5,,,,,,,False
CS,1.574202327528498e-12,0.08061436106895735,0.23047745422079177,0.3633297249752615,1.1112149084859334e-08,0.0041186821869094795,False
AC073896.1,,,,,,0.24562760719540727,False
AC073896.2,0.024595218483706494,0.7714259123018009,0.37669472345713684,0.5746168213981373,0.19613199957605457,0.7828317944377942,False
AC073896.3,,,,0.5695501881755332,0.3107492904200654,,False
CNPY2,3.167053810399065e-07,0.4309630596268823,0.2212991730123285,0.5547030618535581,0.02842631418271151,0.05769508943751269,False
PAN2,0.024612472079722007,0.75628109893797,0.7273978910000511,0.7507943737252425,0.5069358004876915,0.0031000872840521113,False
IL23A,,0.4744785642490924,0.4915700852913505,0.7208322737411553,0.9777763063689434,0.7461475781380553,False
STAT2,1.8546661337199641e-06,0.7935579403166793,0.2247858655874941,0.766427813479111,0.1538872014997172,5.907088313574747e-05,False
APOF,,,,,0.32422657514256115,0.38945784330654953,False
AC024884.2,,,,,,,False
TIMELESS,0.9254925513005849,0.7909477362336792,0.9663232397761516,0.9655500493498661,0.8651746237738384,0.018702083536365873,False
MIP,,0.6132070762764592,0.6389098972484948,0.5695501730567416,0.5799707653906685,0.2233124405780885,False
SPRYD4,0.005083687854516499,0.27200450891005507,0.2771357067001,0.5428451534004861,0.08492070608732971,0.08350668832743577,False
GLS2,2.40731266116687e-06,0.8645367693065087,0.6608877527151309,0.47620834941490486,2.4157978248096446e-05,0.0013620149133058421,False
RBMS2,0.38108061776144164,0.5555269753707699,0.19085881708141014,0.15986612223992938,0.42680895632888605,0.3982630968774319,False
BAZ2A,1.1716130375561398e-05,0.5032571977673883,0.9691670309640263,0.8626936825635373,0.046631944505567784,0.12238187762658924,False
ATP5F1B,2.426362070098549e-40,0.001600573711312145,0.9412431318297501,0.06224392019800616,2.697273997242845e-38,9.247693498433379e-17,False
PTGES3,9.396389072764721e-17,0.002406848156116103,0.025430520908468226,0.4431461453369977,4.70013346579736e-06,0.1123218257002421,False
NACA,3.5145416041390146e-22,0.1569179992420136,0.17440940970399788,0.437612159255792,3.0715868990446675e-12,6.346866977698424e-09,False
PRIM1,0.5195049731286507,0.7491247886611023,0.4376228840118259,0.5298332473766059,0.14505144775372622,0.12169158203624923,False
HSD17B6,0.10338374331572463,0.5674865237258957,0.7382793721919565,0.4004140291600691,0.4445247165265134,0.4548061386715816,False
SDR9C7,,0.6132070762764592,0.6389098972484948,0.5695501730567416,0.3107492714729213,,False
RDH16,0.9571058825490162,0.8180591243965079,0.41594966413593193,0.25442685619852196,0.3942792603268762,0.7461475920504944,False
GPR182,,,0.03311934558239565,0.40096762465687297,0.9842959928249394,0.389457824213828,False
ZBTB39,0.9571058819681144,0.08544623290827152,0.3053039734868956,0.8000677782752139,0.5953735189601906,0.7930939299298823,False
TAC3,6.128820585752283e-06,0.41526749884819736,0.1346142849939599,0.6581094450522846,0.00010224639847188797,0.04176423469754985,False
MYO1A,,,,,0.32422657514256115,0.38945784330654953,False
NEMP1,0.12967734792282132,0.05217852708769952,0.28067465520770707,0.6480528245206487,0.0587249353760038,0.37182831059297594,False
NAB2,1.6901587106314146e-05,0.9039396558619178,0.5141829675779543,0.43376459053235483,5.262944004522231e-05,0.0821690548305405,False
STAT6,0.014015620838750336,0.8658160402969014,0.7043126290709331,0.7363007901464501,0.007390025982275933,0.03751096754512643,False
LRP1,6.298510808584324e-16,0.7398535273174185,0.0003280186727316646,0.7560389292214394,0.0014236556210359009,0.2213458653015221,False
LRP1-AS,,,,,,,False
NXPH4,0.07140944976624632,0.9264406021807696,0.415790869853782,0.5298332659218588,4.3104472105985225e-05,0.7538829407693952,False
SHMT2,0.023410019936516355,0.6400952769427157,0.09474463961171549,0.2556799488067603,0.06635664487303385,0.3654133084311083,False
AC137834.2,,,,,,,False
NDUFA4L2,0.7217589385287624,0.14261886528922674,0.1839302946837645,0.5033757944478543,0.25510256276812854,0.3041331832491189,False
STAC3,0.2993525192231709,0.9835777761104504,0.9101855155758387,0.6560634367420128,0.09486981399691442,0.18920412335507383,False
AC137834.1,,,,,,,False
R3HDM2,3.457256341105605e-07,0.3488397827078836,0.742854791623967,0.3207402109338307,1.8111246366986602e-12,0.0020303712900186714,False
AC126614.1,,,,,,,False
INHBC,,,,,,,False
INHBE,0.33618924706250664,0.47447848787510094,0.5067620818193368,,0.32422657514256115,0.8318004581301754,False
GLI1,,,,0.42092999813452237,0.5473951054532518,0.38945784330654953,False
ARHGAP9,0.0073544407272403516,0.7428553392573434,0.1486287030954497,0.6388101430156508,0.05002596090436041,0.9491913658555236,False
MARS,3.299533908373636e-08,0.7765218458174895,0.07756212939371403,0.7303728874607457,0.0016170031707778744,0.03216016007803504,False
DDIT3,9.195803673578999e-08,0.04259325352317093,0.30434547087471286,0.9086925174366901,0.5254051035349265,0.23616247703056284,False
AC022506.1,,,,,,,False
MBD6,0.5076479774109266,0.8530996569441349,0.22754439246244107,0.13588588473271357,0.8146438109691712,0.02353997411713755,False
DCTN2,7.979269308848331e-15,0.1134875655593611,0.9186558479144726,0.8513746421871267,4.578269916770833e-12,0.09600751314976858,False
KIF5A,1.0025594553699024e-24,0.0067848398447121145,0.11589271179718848,0.46121283033715077,2.3926189637182373e-18,6.792453814886854e-09,False
PIP4K2C,4.8371685693701896e-11,0.8333141598352807,0.24953777657913334,0.08143341637249334,0.003631416073920289,0.0001145142246526681,False
DTX3,1.4514751987197782e-11,0.353121599743749,0.5410621469284578,0.9612181001449104,0.0001478085561291056,2.14760147496471e-05,False
ARHGEF25,0.0024599460572042532,0.000403879499712842,0.6671505622496241,0.069716893021214,0.0018399224814313114,1.969282432933482e-09,False
AC025165.1,,,,,0.32422657514256115,0.38945784330654953,False
SLC26A10,0.6085307257482027,0.1161252848026837,0.5662400152475967,0.32432403122041276,0.009755795844628526,0.020592994788197184,False
B4GALNT1,2.437203198007261e-22,0.0004303527736776167,0.05131707752069529,0.6559831787761208,0.039441917137763335,1.325832854069105e-10,False
OS9,9.848669332811102e-13,0.32191872119803355,0.7280788643173253,0.6493562281780492,0.0007668174073776056,0.5176957501474452,False
AC025165.2,,0.17989062777772075,0.6819249716968019,0.6560634367420128,0.09486981399691442,0.39849774908336877,False
AGAP2,1.2588434282787481e-12,0.47832124474019677,0.029810216618014834,0.28780930902451246,0.007813316540564842,1.219584100895956e-15,False
AGAP2-AS1,0.9571058825490162,0.5795908889889518,0.2131714637409214,0.25442685619852196,0.38909525661699707,0.9491913654995325,False
TSPAN31,0.00044269264545788826,0.36279333753908005,0.8518238261609272,0.13047824785320003,0.6065721377410946,0.11441657253091944,False
CDK4,0.004869676493228514,0.794779816071228,0.7226870012205479,0.7314634323813846,0.0009789578623557813,7.047348825565048e-05,False
MARCH9,0.0002289371124154137,0.9193971303158511,0.6156061556971801,0.822977746150545,0.1551142392366096,0.00746621608986016,False
CYP27B1,0.33618924706250664,0.31135492217930216,0.9101855155758387,0.0789050847132248,0.1630442661645484,0.4300868187853074,False
METTL1,0.005530469444631412,0.3328132548534617,0.6579231589302478,0.48609963970539116,0.4551725900235253,0.14775771446271393,False
EEF1AKMT3,0.14159882325231235,0.8900002725098735,0.744902302730907,0.8870163306213912,0.5612957067612938,0.633696678567933,False
AC025165.3,,,,,,,False
TSFM,0.00014588759080278469,0.9735986900331477,0.6560769603743308,0.781107789814615,0.0016048659374727835,0.3390140116470942,False
AVIL,0.01957484596860384,0.008502560490185497,0.9101855155758387,0.7208322597425427,0.6770260700622537,0.43468679944113797,False
AC025165.5,0.002371149228720639,0.17598910447696392,0.23397152027231463,0.24204324890039788,0.7334682519652601,0.004903914780480773,False
AC025165.4,0.29935249078555415,0.579590875216018,0.744902302730907,0.012830217522203565,0.08738857642214913,0.47689266274380193,False
CTDSP2,0.00029294332795491116,0.7559694347871594,0.5672004002891595,0.956198688094136,0.9415927628088991,2.6950174067301744e-06,False
AC083805.2,,,,,,,False
AC083805.1,,,,,,,False
AC083805.3,0.2993525192231709,0.047984488185516525,,,,,False
AC084033.3,1.3647289211401843e-05,0.7323837423749697,0.2724314652185826,0.7031227711098902,0.01001361253968126,0.9217240802841937,False
ATP23,0.26163438225686353,0.10119373509734758,0.337511188897617,0.4477495258787675,0.014904834868998514,0.0955075121569363,False
LINC02403,,,,,,,False
AC020637.1,,,,,,,False
LINC02388,,,,,,,False
LRIG3,0.3361892777504216,0.31135492217930216,0.34734802409465615,0.3239709192365934,0.22067928777265383,0.5722132216590258,False
AC068305.2,,,,,,,False
AC108721.1,,,,,,,False
LINC02448,,,,,,,False
SLC16A7,8.055595445787545e-05,0.40043715126103885,0.2684085489758029,0.8207551972692091,0.009086988518302254,0.16051397304249554,False
AC080011.1,,,,,,,False
FAM19A2,4.913526509687145e-14,0.13462865052708103,0.2566431284283664,0.1584145353564177,2.15781558412679e-12,0.0006139529518000284,False
USP15,0.00013441036779598056,0.5521920551619769,0.924237513614549,0.44301458848245356,0.00038121428842675606,0.8833484159300562,False
MON2,0.0004426928021706853,0.995296774597311,0.2153032221370638,0.4767682341865964,0.005100348284143397,0.001213230500767043,False
AC079035.1,,,,,,0.24562759310497015,False
LINC01465,,,,0.5695501730567416,0.3107492714729213,,False
AC048341.1,0.14159879975259337,0.7491247792750503,0.8996664193440571,0.8750699840418908,0.03022412147774526,0.39849774908336877,False
AC048341.2,0.36086704133364655,0.4439451559455162,0.6368057333671171,0.3895975877033817,0.4543772614377086,0.2531065328300506,False
PPM1H,2.2087903250202583e-05,0.9917218924942048,0.3631593399128369,0.13571932057009206,7.293225283471935e-07,0.627766526130521,False
AC078814.1,,,,,,,False
AVPR1A,0.29935249078555415,0.5770998310397728,0.49157005198530546,0.7208322737411553,0.1514821764746284,,False
AC026116.1,,,,,,,False
DPY19L2,0.0003720735003406093,0.0020787172102285675,0.3375111623527669,0.9487668542506837,0.9270524504214019,0.0571361559411722,False
AC084357.2,,,,,,,False
RXYLT1,0.011051800716486452,0.9931428773760707,0.20135469330565853,0.10134200563884409,0.1556118655894443,0.8582909439330142,False
RXYLT1-AS1,,,,,,,False
SRGAP1,0.8930585181500901,0.6225952612548434,0.44442734644315807,0.19706696948713973,0.017965765995610984,0.13015173150210418,False
AC020611.2,,,,,,,False
AC025576.2,,,,,,,False
AC025576.1,,,,,,,False
C12orf66,0.04503596948822724,0.21906047073484805,0.3780351762684049,0.5009100380597082,0.8107099203917549,0.588422164344091,False
C12orf56,,,,0.5695501881755332,0.3107492904200654,,False
XPOT,5.7178020504629265e-06,0.6981137381080547,0.7859083818019345,0.4286208312672293,0.0458487558832659,0.586260428189241,False
AC135279.3,,,,0.42092999813452237,0.15148216043588722,,False
TBK1,0.0009021924965955145,0.8788504857537085,0.3707690935603237,0.2925764390887747,0.002162760582392576,0.581504322643796,False
RASSF3,0.004001576279584161,0.05206651307987835,0.3045582273501331,0.7526739910771154,0.30209712032054237,0.9274435657157235,False
AC078962.2,,,,,,,False
AC078962.4,,,,,,,False
AC078962.3,,,,,,,False
GNS,0.030091677064228658,0.8416273204624489,0.7961890675228431,0.8224423099938036,0.011674681255022832,0.47918621897568203,False
AC025262.1,,,,,,,False
TBC1D30,0.01452775744799524,0.6393488383098667,0.9703718540344104,0.6896554450859915,0.030448057472291012,0.0014887810328224585,False
LINC02389,0.9571058812870571,0.06500775877569215,0.05680175383062781,0.9192491243386804,0.0036002253096416525,0.030532780830331178,False
LINC02231,,,,,,,False
AC135895.1,,,,,,,False
WIF1,1.0736863782463832e-08,0.1066603818813669,0.10064372881008714,0.047853405844005915,0.00012189969562054701,0.00010476345172255701,False
